# =============================================
# WT SURFACES
# =============================================
# Q 2.5526 
# s 0.637 
# g 1.05 
# maximal time 1000.0 
# expected RLS 24 pm 0 
# =============================================
# k1	k2	R	re	RLS	lifetime	tau	eta
0.505000	0.180000	0.318310	0.079450	24.000000	41.864042	0.618952	0.708333
0.505000	0.185000	0.318310	0.094450	24.000000	42.189874	0.618572	0.708333
0.505000	0.190000	0.318310	0.109450	24.000000	42.309309	0.620513	0.708333
0.505000	0.195000	0.318310	0.125700	24.000000	43.184292	0.575000	0.666667
0.505000	0.200000	0.318310	0.140700	24.000000	42.846707	0.581726	0.666667
0.505000	0.205000	0.318310	0.158200	24.000000	44.243425	0.570553	0.666667
0.505000	0.210000	0.318310	0.174450	24.000000	44.152733	0.536410	0.625000
0.505000	0.215000	0.318310	0.190700	24.000000	44.049427	0.579935	0.666667
0.505000	0.220000	0.318310	0.208200	24.000000	44.507767	0.539701	0.625000
0.505000	0.225000	0.318310	0.226950	24.000000	45.508284	0.534032	0.625000
0.505000	0.230000	0.318310	0.245700	24.000000	46.337111	0.491468	0.583333
0.505000	0.235000	0.318310	0.263200	24.000000	45.889501	0.498927	0.583333
0.505000	0.240000	0.318310	0.283200	24.000000	46.761726	0.495256	0.583333
0.510000	0.115000	1000.000000	0.006875	24.000000	49.881984	0.272816	0.333333
0.510000	0.120000	1000.000000	0.031950	24.000000	51.256270	0.237910	0.291667
0.510000	0.125000	1000.000000	0.060700	24.000000	54.200591	0.198913	0.250000
0.510000	0.130000	1000.000000	0.091950	24.000000	56.637855	0.195277	0.250000
0.510000	0.135000	1000.000000	0.128200	24.000000	60.069323	0.159589	0.208333
0.510000	0.140000	1000.000000	0.173200	24.000000	66.239124	0.147940	0.208333
0.510000	0.145000	1000.000000	0.229450	24.000000	72.541592	0.116807	0.166667
0.510000	0.160000	0.318310	0.006250	24.000000	39.976609	0.652715	0.739130
0.510000	0.165000	0.318310	0.020700	24.000000	40.805768	0.660538	0.750000
0.510000	0.170000	0.318310	0.034450	24.000000	40.873423	0.662822	0.750000
0.510000	0.175000	0.318310	0.048200	24.000000	40.842067	0.665953	0.750000
0.510000	0.180000	0.318310	0.063200	24.000000	41.474443	0.622346	0.708333
0.510000	0.185000	0.318310	0.078200	24.000000	41.960440	0.620052	0.708333
0.510000	0.190000	0.318310	0.093200	24.000000	42.220241	0.620403	0.708333
0.510000	0.195000	0.318310	0.108200	24.000000	42.297273	0.622731	0.708333
0.510000	0.200000	0.318310	0.124450	24.000000	43.039142	0.578767	0.666667
0.510000	0.205000	0.318310	0.140700	24.000000	43.591960	0.576278	0.666667
0.510000	0.210000	0.318310	0.156950	24.000000	43.834320	0.577280	0.666667
0.510000	0.215000	0.318310	0.173200	24.000000	43.872163	0.580344	0.666667
0.510000	0.220000	0.318310	0.190700	24.000000	44.509799	0.538454	0.625000
0.510000	0.225000	0.318310	0.208200	24.000000	44.892854	0.538287	0.625000
0.510000	0.230000	0.318310	0.225700	24.000000	45.046574	0.540307	0.625000
0.510000	0.235000	0.318310	0.244450	24.000000	45.671940	0.499433	0.583333
0.510000	0.240000	0.318310	0.263200	24.000000	46.045428	0.494038	0.576923
0.510000	0.245000	0.318310	0.283200	24.000000	46.843613	0.496617	0.583333
0.515000	0.120000	1000.000000	0.014375	24.000000	50.893870	0.239593	0.291667
0.515000	0.125000	1000.000000	0.041325	24.000000	52.913507	0.203450	0.250000
0.515000	0.130000	1000.000000	0.071950	24.000000	56.201647	0.196429	0.250000
0.515000	0.135000	1000.000000	0.105700	24.000000	58.771460	0.162611	0.208333
0.515000	0.140000	1000.000000	0.145700	24.000000	62.640765	0.157681	0.208333
0.515000	0.145000	1000.000000	0.196950	24.000000	69.302824	0.120912	0.166667
0.515000	0.150000	1000.000000	0.266950	24.000000	78.674019	0.109671	0.166667
0.515000	0.165000	0.318310	0.005000	24.000000	40.311707	0.665581	0.750000
0.515000	0.170000	0.318310	0.018825	24.000000	40.604208	0.665065	0.750000
0.515000	0.175000	0.318310	0.033200	24.000000	41.167503	0.621976	0.708333
0.515000	0.180000	0.318310	0.046950	24.000000	41.024562	0.626401	0.708333
0.515000	0.185000	0.318310	0.061950	24.000000	41.627393	0.622781	0.708333
0.515000	0.190000	0.318310	0.076950	24.000000	42.054873	0.606637	0.695652
0.515000	0.195000	0.318310	0.091950	24.000000	42.250941	0.582901	0.666667
0.515000	0.200000	0.318310	0.106950	24.000000	42.289769	0.585387	0.666667
0.515000	0.205000	0.318310	0.123200	24.000000	42.937302	0.581924	0.666667
0.515000	0.210000	0.318310	0.139450	24.000000	43.389961	0.580530	0.666667
0.515000	0.215000	0.318310	0.155388	24.000000	43.422509	0.583417	0.666667
0.515000	0.220000	0.318310	0.173200	24.000000	44.493533	0.537224	0.625000
0.515000	0.225000	0.318310	0.190700	24.000000	45.170325	0.533944	0.625000
0.515000	0.230000	0.318310	0.208200	24.000000	45.365516	0.535828	0.625000
0.515000	0.235000	0.318310	0.225700	24.000000	45.349223	0.539642	0.625000
0.515000	0.240000	0.318310	0.244450	24.000000	45.913317	0.499377	0.583333
0.515000	0.245000	0.318310	0.263200	24.000000	46.199969	0.500387	0.583333
0.515000	0.250000	0.318310	0.283200	24.000000	46.921872	0.497967	0.583333
0.520000	0.125000	1000.000000	0.023200	24.000000	52.733029	0.204278	0.250000
0.520000	0.130000	1000.000000	0.051950	24.000000	55.056117	0.200069	0.250000
0.520000	0.135000	1000.000000	0.084450	24.000000	58.122821	0.164183	0.208333
0.520000	0.140000	1000.000000	0.121950	24.000000	61.688070	0.159394	0.208333
0.520000	0.145000	1000.000000	0.166950	24.000000	66.077405	0.125730	0.166667
0.520000	0.150000	1000.000000	0.226950	24.000000	73.605797	0.118604	0.166667
0.520000	0.170000	0.318310	0.003750	24.000000	40.746500	0.623222	0.708333
0.520000	0.175000	0.318310	0.016950	24.000000	40.465563	0.668560	0.750000
0.520000	0.180000	0.318310	0.031950	24.000000	41.628775	0.618244	0.708333
0.520000	0.185000	0.318310	0.045700	24.000000	41.213929	0.626449	0.708333
0.520000	0.190000	0.318310	0.060700	24.000000	41.784993	0.623102	0.708333
0.520000	0.195000	0.318310	0.075075	24.000000	41.700931	0.626936	0.708333
0.520000	0.200000	0.318310	0.090700	24.000000	42.282331	0.584627	0.666667
0.520000	0.205000	0.318310	0.106325	24.000000	42.675644	0.583551	0.666667
0.520000	0.210000	0.318310	0.121950	24.000000	42.859441	0.584725	0.666667
0.520000	0.215000	0.318310	0.138200	24.000000	43.246585	0.583987	0.666667
0.520000	0.220000	0.318310	0.154450	24.000000	43.441032	0.585214	0.666667
0.520000	0.225000	0.318310	0.171950	24.000000	44.157263	0.542548	0.625000
0.520000	0.230000	0.318310	0.189450	24.000000	44.659939	0.541094	0.625000
0.520000	0.235000	0.318310	0.206950	24.000000	44.906680	0.542179	0.625000
0.520000	0.240000	0.318310	0.225700	24.000000	45.687035	0.499904	0.583333
0.520000	0.245000	0.318310	0.244450	24.000000	46.170990	0.499107	0.583333
0.520000	0.250000	0.318310	0.263200	24.000000	46.353903	0.501060	0.583333
0.520000	0.255000	0.318310	0.283200	24.000000	46.997096	0.499302	0.583333
0.525000	0.125000	1000.000000	0.005000	24.000000	51.961241	0.207355	0.250000
0.525000	0.130000	1000.000000	0.031950	24.000000	53.298994	0.206121	0.250000
0.525000	0.135000	1000.000000	0.063200	24.000000	56.511633	0.168552	0.208333
0.525000	0.140000	1000.000000	0.098200	24.000000	59.600363	0.164152	0.208333
0.525000	0.145000	1000.000000	0.140700	24.000000	64.856410	0.153033	0.208333
0.525000	0.150000	1000.000000	0.193200	24.000000	70.551916	0.122176	0.166667
0.525000	0.155000	1000.000000	0.268200	24.000000	80.631556	0.096881	0.136364
0.525000	0.175000	0.318310	0.001875	24.000000	40.567869	0.666762	0.750000
0.525000	0.180000	0.318310	0.015625	24.000000	40.698294	0.628664	0.708333
0.525000	0.185000	0.318310	0.030075	24.000000	41.186591	0.634630	0.720000
0.525000	0.190000	0.318310	0.044450	24.000000	41.414335	0.626297	0.708333
0.525000	0.195000	0.318310	0.059450	24.000000	41.950914	0.584316	0.666667
0.525000	0.200000	0.318310	0.074450	24.000000	42.241089	0.584109	0.666667
0.525000	0.205000	0.318310	0.089450	24.000000	42.314703	0.586293	0.666667
0.525000	0.210000	0.318310	0.105700	24.000000	43.205860	0.579790	0.666667
0.525000	0.215000	0.318310	0.120700	24.000000	42.797859	0.587272	0.666667
0.525000	0.220000	0.318310	0.136950	24.000000	43.135055	0.571737	0.652174
0.525000	0.225000	0.318310	0.154450	24.000000	44.050952	0.542315	0.625000
0.525000	0.230000	0.318310	0.170700	24.000000	43.927670	0.546589	0.625000
0.525000	0.235000	0.318310	0.188200	24.000000	44.361273	0.545761	0.625000
0.525000	0.240000	0.318310	0.206950	24.000000	45.319885	0.501779	0.583333
0.525000	0.245000	0.318310	0.225700	24.000000	46.106351	0.498011	0.583333
0.525000	0.250000	0.318310	0.244450	24.000000	46.458851	0.498478	0.583333
0.525000	0.255000	0.318310	0.263200	24.000000	46.508155	0.501684	0.583333
0.525000	0.260000	0.318310	0.283200	24.000000	47.069847	0.462270	0.541667
0.530000	0.130000	1000.000000	0.013750	24.000000	53.389810	0.205900	0.250000
0.530000	0.135000	1000.000000	0.042575	24.000000	55.000093	0.204335	0.250000
0.530000	0.140000	1000.000000	0.075544	24.000000	57.794393	0.168657	0.208333
0.530000	0.145000	1000.000000	0.114450	24.000000	61.851743	0.159355	0.208333
0.530000	0.150000	1000.000000	0.161950	24.000000	67.178791	0.127010	0.166667
0.530000	0.155000	1000.000000	0.225700	24.000000	75.405771	0.115308	0.166667
0.530000	0.180000	0.318310	0.000000	24.000000	0.000000	0.000000	0.000000
0.530000	0.185000	0.318310	0.014375	24.000000	41.027651	0.626963	0.708333
0.530000	0.190000	0.318310	0.028200	24.000000	40.977690	0.630225	0.708333
0.530000	0.195000	0.318310	0.043200	24.000000	41.633685	0.625830	0.708333
0.530000	0.200000	0.318310	0.058200	24.000000	42.132528	0.584278	0.666667
0.530000	0.205000	0.318310	0.073200	24.000000	42.334654	0.585089	0.666667
0.530000	0.210000	0.318310	0.088200	24.000000	42.348307	0.587900	0.666667
0.530000	0.215000	0.318310	0.104450	24.000000	43.110551	0.582912	0.666667
0.530000	0.220000	0.318310	0.120700	24.000000	43.679832	0.541488	0.625000
0.530000	0.225000	0.318310	0.136950	24.000000	43.845554	0.543077	0.625000
0.530000	0.230000	0.318310	0.153200	24.000000	43.827270	0.546411	0.625000
0.530000	0.235000	0.318310	0.170700	24.000000	44.449534	0.543653	0.625000
0.530000	0.240000	0.318310	0.188200	24.000000	44.804688	0.543614	0.625000
0.530000	0.245000	0.318310	0.205700	24.000000	44.929602	0.507084	0.583333
0.530000	0.250000	0.318310	0.224450	24.000000	45.533728	0.505057	0.583333
0.530000	0.255000	0.318310	0.243200	24.000000	45.885015	0.505345	0.583333
0.530000	0.260000	0.318310	0.263200	24.000000	46.663866	0.464013	0.541667
0.530000	0.265000	0.318310	0.283200	24.000000	47.140656	0.463554	0.541667
0.535000	0.135000	1000.000000	0.023200	24.000000	54.370935	0.206439	0.250000
0.535000	0.140000	1000.000000	0.054450	24.000000	56.826238	0.171272	0.208333
0.535000	0.145000	1000.000000	0.090700	24.000000	60.359062	0.165920	0.208333
0.535000	0.150000	1000.000000	0.134450	24.000000	65.441505	0.129620	0.166667
0.535000	0.155000	1000.000000	0.189450	24.000000	71.542204	0.120128	0.166667
0.535000	0.160000	1000.000000	0.269450	24.000000	81.871137	0.089359	0.125000
0.535000	0.190000	0.318310	0.012500	24.000000	40.845557	0.630984	0.708333
0.535000	0.195000	0.318310	0.026950	24.000000	41.222472	0.629534	0.708333
0.535000	0.200000	0.318310	0.041950	24.000000	41.893261	0.586008	0.666667
0.535000	0.205000	0.318310	0.056950	24.000000	42.353880	0.583659	0.666667
0.535000	0.210000	0.318310	0.071950	24.000000	42.429903	0.586006	0.666667
0.535000	0.215000	0.318310	0.086950	24.000000	42.383356	0.589446	0.666667
0.535000	0.220000	0.318310	0.103200	24.000000	43.050595	0.580604	0.653846
0.535000	0.225000	0.318310	0.119450	24.000000	43.492462	0.545450	0.625000
0.535000	0.230000	0.318310	0.135388	24.000000	43.449414	0.548878	0.625000
0.535000	0.235000	0.318310	0.153200	24.000000	44.684059	0.539580	0.625000
0.535000	0.240000	0.318310	0.169450	24.000000	44.190303	0.547955	0.625000
0.535000	0.245000	0.318310	0.188200	24.000000	45.458580	0.500815	0.583333
0.535000	0.250000	0.318310	0.205700	24.000000	45.304294	0.505677	0.583333
0.535000	0.255000	0.318310	0.224450	24.000000	45.854875	0.504108	0.583333
0.535000	0.260000	0.318310	0.243200	24.000000	46.105554	0.505329	0.583333
0.535000	0.265000	0.318310	0.263200	24.000000	46.822516	0.464542	0.541667
0.535000	0.270000	0.318310	0.283200	24.000000	47.210022	0.464811	0.541667
0.540000	0.135000	1000.000000	0.003750	24.000000	53.062292	0.211150	0.250000
0.540000	0.140000	1000.000000	0.033825	24.000000	55.700212	0.174546	0.208333
0.540000	0.145000	1000.000000	0.068200	24.000000	59.253209	0.168458	0.208333
0.540000	0.150000	1000.000000	0.108200	24.000000	63.297459	0.133381	0.166667
0.540000	0.155000	1000.000000	0.157575	24.000000	68.712093	0.127636	0.166667
0.540000	0.160000	1000.000000	0.224450	24.000000	76.819043	0.093602	0.125000
0.540000	0.195000	0.318310	0.011250	24.000000	41.177609	0.629170	0.708333
0.540000	0.200000	0.318310	0.025700	24.000000	41.509305	0.628198	0.708333
0.540000	0.205000	0.318310	0.040075	24.000000	41.555821	0.591713	0.666667
0.540000	0.210000	0.318310	0.055075	24.000000	41.896245	0.601942	0.680000
0.540000	0.215000	0.318310	0.070700	24.000000	42.528150	0.586843	0.666667
0.540000	0.220000	0.318310	0.085700	24.000000	42.420042	0.590932	0.666667
0.540000	0.225000	0.318310	0.101950	24.000000	43.009467	0.549262	0.625000
0.540000	0.230000	0.318310	0.118200	24.000000	43.375596	0.548520	0.625000
0.540000	0.235000	0.318310	0.134450	24.000000	43.516978	0.550074	0.625000
0.540000	0.240000	0.318310	0.151950	24.000000	44.264972	0.529969	0.608696
0.540000	0.245000	0.318310	0.169450	24.000000	44.764854	0.506052	0.583333
0.540000	0.250000	0.318310	0.186950	24.000000	44.948491	0.507506	0.583333
0.540000	0.255000	0.318310	0.205700	24.000000	45.786454	0.503084	0.583333
0.540000	0.260000	0.318310	0.224450	24.000000	46.248792	0.502351	0.583333
0.540000	0.265000	0.318310	0.243200	24.000000	46.340416	0.466987	0.541667
0.540000	0.270000	0.318310	0.263200	24.000000	46.986170	0.461109	0.538462
0.540000	0.275000	0.318310	0.283200	24.000000	47.278418	0.466040	0.541667
0.545000	0.140000	1000.000000	0.013750	24.000000	54.559151	0.178111	0.208333
0.545000	0.145000	1000.000000	0.045700	24.000000	57.142682	0.174019	0.208333
0.545000	0.150000	1000.000000	0.083200	24.000000	61.051546	0.137805	0.166667
0.545000	0.155000	1000.000000	0.128200	24.000000	65.977525	0.131829	0.166667
0.545000	0.160000	1000.000000	0.186950	24.000000	73.529021	0.096763	0.125000
0.545000	0.165000	1000.000000	0.273200	24.000000	84.575269	0.089599	0.125000
0.545000	0.200000	0.318310	0.009375	24.000000	40.994849	0.633120	0.708333
0.545000	0.205000	0.318310	0.023825	24.000000	41.272110	0.632739	0.708333
0.545000	0.210000	0.318310	0.038825	24.000000	41.765753	0.591335	0.666667
0.545000	0.215000	0.318310	0.053825	24.000000	42.046843	0.591062	0.666667
0.545000	0.220000	0.318310	0.069450	24.000000	42.631161	0.587580	0.666667
0.545000	0.225000	0.318310	0.084450	24.000000	42.458543	0.592356	0.666667
0.545000	0.230000	0.318310	0.100700	24.000000	42.981083	0.551374	0.625000
0.545000	0.235000	0.318310	0.116950	24.000000	43.289998	0.551176	0.625000
0.545000	0.240000	0.318310	0.133825	24.000000	43.788461	0.549281	0.625000
0.545000	0.245000	0.318310	0.150700	24.000000	44.043986	0.549872	0.625000
0.545000	0.250000	0.318310	0.168200	24.000000	44.461314	0.510639	0.583333
0.545000	0.255000	0.318310	0.185700	24.000000	44.654989	0.511832	0.583333
0.545000	0.260000	0.318310	0.204450	24.000000	45.309209	0.488882	0.560000
0.545000	0.265000	0.318310	0.223200	24.000000	45.713258	0.469993	0.538462
0.545000	0.270000	0.318310	0.243200	24.000000	46.599303	0.466583	0.541667
0.545000	0.275000	0.318310	0.263200	24.000000	47.157997	0.465310	0.541667
0.545000	0.280000	0.318310	0.283200	24.000000	47.346296	0.467237	0.541667
0.550000	0.145000	1000.000000	0.025075	24.000000	56.383301	0.176197	0.208333
0.550000	0.150000	1000.000000	0.060075	24.000000	59.738246	0.140649	0.166667
0.550000	0.155000	1000.000000	0.101325	24.000000	63.945638	0.135275	0.166667
0.550000	0.160000	1000.000000	0.153200	24.000000	70.123914	0.124029	0.166667
0.550000	0.165000	1000.000000	0.224450	24.000000	78.915624	0.094021	0.125000
0.550000	0.205000	0.318310	0.008125	24.000000	41.336818	0.592577	0.666667
0.550000	0.210000	0.318310	0.022575	24.000000	41.538727	0.592978	0.666667
0.550000	0.215000	0.318310	0.036950	24.000000	41.521814	0.595695	0.666667
0.550000	0.220000	0.318310	0.052575	24.000000	42.208716	0.591141	0.666667
0.550000	0.225000	0.318310	0.068200	24.000000	42.741657	0.549941	0.625000
0.550000	0.230000	0.318310	0.083200	24.000000	42.499027	0.593720	0.666667
0.550000	0.235000	0.318310	0.099450	24.000000	42.962346	0.553333	0.625000
0.550000	0.240000	0.318310	0.115544	24.000000	43.136339	0.526242	0.600000
0.550000	0.245000	0.318310	0.133200	24.000000	44.114138	0.509739	0.583333
0.550000	0.250000	0.318310	0.150075	24.000000	44.255881	0.511344	0.583333
0.550000	0.255000	0.318310	0.168200	24.000000	45.153650	0.505861	0.583333
0.550000	0.260000	0.318310	0.185700	24.000000	45.095625	0.509704	0.583333
0.550000	0.265000	0.318310	0.204450	24.000000	45.732000	0.507171	0.583333
0.550000	0.270000	0.318310	0.223200	24.000000	46.025829	0.469897	0.541667
0.550000	0.275000	0.318310	0.243200	24.000000	46.908241	0.465657	0.541667
0.550000	0.280000	0.318310	0.263200	24.000000	47.343682	0.465467	0.541667
0.550000	0.285000	0.318310	0.283200	24.000000	47.414088	0.430637	0.500000
0.555000	0.145000	1000.000000	0.005000	24.000000	55.712297	0.178263	0.208333
0.555000	0.150000	1000.000000	0.037575	24.000000	58.091983	0.144518	0.166667
0.555000	0.155000	1000.000000	0.075544	24.000000	61.532314	0.139949	0.166667
0.555000	0.160000	1000.000000	0.122575	24.000000	67.084287	0.128733	0.166667
0.555000	0.165000	1000.000000	0.183825	24.000000	74.505554	0.098227	0.125000
0.555000	0.170000	1000.000000	0.276950	24.000000	86.374839	0.090878	0.125000
0.555000	0.210000	0.318310	0.006250	24.000000	41.150685	0.617620	0.695652
0.555000	0.215000	0.318310	0.020700	24.000000	41.334449	0.000000	0.000000
0.555000	0.220000	0.318310	0.035544	24.000000	41.609490	0.607754	0.680000
0.555000	0.225000	0.318310	0.050700	24.000000	41.907947	0.596055	0.666667
0.555000	0.230000	0.318310	0.066950	24.000000	42.864816	0.550393	0.625000
0.555000	0.235000	0.318310	0.081950	24.000000	42.541660	0.556476	0.625000
0.555000	0.240000	0.318310	0.098200	24.000000	42.951415	0.555165	0.625000
0.555000	0.245000	0.318310	0.115075	24.000000	43.558175	0.552074	0.625000
0.555000	0.250000	0.318310	0.131950	24.000000	43.929738	0.513246	0.583333
0.555000	0.255000	0.318310	0.149450	24.000000	44.494406	0.510829	0.583333
0.555000	0.260000	0.318310	0.166950	24.000000	44.752176	0.511458	0.583333
0.555000	0.265000	0.318310	0.184450	24.000000	44.803244	0.513953	0.583333
0.555000	0.270000	0.318310	0.203200	24.000000	45.330526	0.474366	0.538462
0.555000	0.275000	0.318310	0.223200	24.000000	46.411778	0.468275	0.541667
0.555000	0.280000	0.318310	0.241950	24.000000	46.299731	0.472396	0.541667
0.555000	0.285000	0.318310	0.263200	24.000000	47.556768	0.465325	0.541667
0.555000	0.290000	0.318310	0.283200	24.000000	47.482216	0.431752	0.500000
0.560000	0.150000	1000.000000	0.016325	24.000000	57.055507	0.147242	0.166667
0.560000	0.155000	1000.000000	0.051950	24.000000	60.199598	0.142782	0.166667
0.560000	0.160000	1000.000000	0.094450	24.000000	64.529121	0.137343	0.166667
0.560000	0.165000	1000.000000	0.148200	24.000000	70.648961	0.102628	0.125000
0.560000	0.170000	1000.000000	0.224450	24.000000	80.513485	0.095102	0.125000
0.560000	0.215000	0.318310	0.005000	24.000000	41.514429	0.594189	0.666667
0.560000	0.220000	0.318310	0.019450	24.000000	41.590496	0.584084	0.653846
